t,N,H,I
10.5710571057106,10.6608035432203,20.3544249938575,10.3962902944574
10.5810581058106,10.6729151816829,20.3899062890519,10.4060935652211
10.5910591059106,10.6843339717752,20.4204493561875,10.4165743980905
10.6010601060106,10.6938055634319,20.4520763869764,10.428879274875
10.6110611061106,10.7023602451742,20.482641171256,10.4397318536281
10.6210621062106,10.7187804421367,20.512109563025,10.4512284778986
10.6310631063106,10.7290993376485,20.5460371110832,10.4625124368412
10.6410641064106,10.7402487933866,20.5783479898392,10.4724712280762
10.6510651065107,10.7518722113374,20.6076362947812,10.480876938864
10.6610661066107,10.762404832193,20.6396515809272,10.4919245068944
10.6710671067107,10.7752590924146,20.6685946323656,10.5025551969255
10.6810681068107,10.7818686844143,20.7031624351623,10.5154242237888
10.6910691069107,10.7911911258485,20.7406585122949,10.5283617732991
10.7010701070107,10.8026969932087,20.7730506672469,10.5412792295331
10.7110711071107,10.8112222983667,20.8056118948826,10.553184579069
10.7210721072107,10.8203831859358,20.8388887049351,10.5611603161467
10.7310731073107,10.8305203730554,20.8705031208854,10.5723315326662
10.7410741074107,10.8426570731316,20.9035478919922,10.5836667678819
10.7510751075108,10.8532879170533,20.9358728522977,10.5927499379721
10.7610761076108,10.8566490970168,20.9710138055664,10.6039814571726
10.7710771077108,10.866005249037,21.0039511789771,10.611017347003
10.7810781078108,10.8794054456481,21.0381758296705,10.6230633901566
10.7910791079108,10.8883368527448,21.0742977141514,10.6366644875973
10.8010801080108,10.9006482844418,21.1130440987783,10.651025119138
10.8110811081108,10.9125116290839,21.14554699335,10.6602868264538
10.8210821082108,10.9204739894741,21.1808366362663,10.6683242829956
10.8310831083108,10.927289256951,21.2117609417386,10.6799364587677
10.8410841084108,10.9367079704648,21.247298207719,10.6885508469393
10.8510851085109,10.9471449220584,21.2778301891083,10.698268019079
10.8610861086109,10.9565228173885,21.3131836859881,10.7085556859739
10.8710871087109,10.9629030708737,21.3473421073546,10.7184324034962
10.8810881088109,10.9693046888005,21.3804495454344,10.7275889663554
10.8910891089109,10.9779716442178,21.4120077338582,10.7401612435382
10.9010901090109,10.9862432238102,21.445244891076,10.7507077577566
10.9110911091109,10.9958808865248,21.475922407252,10.760974944309
10.9210921092109,11.0082520397419,21.5121609958323,10.7735403968076
10.9310931093109,11.0181773557326,21.5467849024084,10.7846539248466
10.9410941094109,11.0289792696944,21.581071015011,10.7973979234134
10.951095109511,11.0395025113423,21.616614092535,10.8109757296914
10.961096109611,11.0538907247894,21.6513985986696,10.8225759328527
10.971097109711,11.0630585283877,21.686158393921,10.8328498463142
10.981098109811,11.0765728900872,21.7222264711458,10.8432252491462
10.991099109911,11.0859060211547,21.7565575191407,10.8530599924206
11.001100110011,11.0964586208657,21.7932363233359,10.8682958543453
11.011101110111,11.1048766229689,21.8298048807591,10.8782374262439
11.021102110211,11.1145828820384,21.8654183553513,10.8883474176826
11.031103110311,11.1247218815068,21.8996964673688,10.8994094807159
11.041104110411,11.1350776219339,21.9324962320489,10.9096812962796
11.0511051105111,11.1465590673869,21.9654401547882,10.9218943138668
11.0611061106111,11.1563500464881,21.9977022529078,10.9333266240255
11.0711071107111,11.1685182793292,22.034630717388,10.9471487290816
11.0811081108111,11.1787482532508,22.0697249570267,10.9570954265912
11.0911091109111,11.189909145797,22.1061150188021,10.9704602784716
11.1011101110111,11.2043401151547,22.1444395621697,10.983982986957
11.1111111111111,11.2116009772216,22.1731201751758,10.9995230705749
11.1211121112111,11.2238338980197,22.2082558260433,11.0132279889227
11.1311131113111,11.2341200772318,22.2441695172687,11.0262101277354
11.1411141114111,11.2451557042535,22.2813464799077,11.035929444068
11.1511151115112,11.2559052380205,22.317610258874,11.0470547436953
11.1611161116112,11.2669081888723,22.3523546085919,11.0609920301147
11.1711171117112,11.2769246084954,22.385578415104,11.0732940286062
11.1811181118112,11.2881719110817,22.4188498491229,11.0834139709666
11.1911191119112,11.30267299619,22.4535501588584,11.0984656273497
11.2011201120112,11.3112350727551,22.4866920789036,11.1097931373702
11.2111211121112,11.3211019080554,22.5197889274442,11.1196144323747
11.2211221122112,11.3292583354784,22.5539686258193,11.1304522447216
11.2311231123112,11.3421898607095,22.5872487103292,11.1441443153406
11.2411241124112,11.3511968604412,22.6247840062104,11.1560043890702
11.2511251125113,11.3636338866033,22.658203445794,11.1658001604696
11.2611261126113,11.3737706889894,22.6941593106685,11.1758572876537
11.2711271127113,11.3838489517833,22.7287364559493,11.1866970451222
11.2811281128113,11.3945488783102,22.761411154872,11.1981412416079
11.2911291129113,11.402131285627,22.7926785450277,11.2122116655898
11.3011301130113,11.4125511422531,22.8277463304238,11.222641384394
11.3111311131113,11.4223392851061,22.8596731142088,11.2311158061363
11.3211321132113,11.4368031935781,22.8965191496848,11.2422363745494
11.3311331133113,11.446745182364,22.9299741282929,11.253778791757
11.3411341134113,11.4594170471336,22.9626303644902,11.2677989934873
11.3511351135114,11.4710809018225,22.9954103030966,11.2812022401774
11.3611361136114,11.4826590464717,23.0302767177244,11.2918393302273
11.3711371137114,11.4917803500768,23.0666174383704,11.3037001334422
11.3811381138114,11.5032253878108,23.0986782533786,11.3147641484174
11.3911391139114,11.5132041753445,23.1324032812194,11.327560929534
11.4011401140114,11.5213714793346,23.1691735257105,11.3382695667722
11.4111411141114,11.5285325608354,23.2004644620933,11.3501874139422
11.4211421142114,11.5374150567131,23.2319934111352,11.3593764492977
11.4311431143114,11.5479791586911,23.2607467196181,11.3731726937425
11.4411441144114,11.5586951113133,23.2964225006166,11.3821531913951
11.4511451145115,11.5709175174705,23.3328165083295,11.3938277277596
11.4611461146115,11.579445444497,23.36815039618,11.4038610559906
11.4711471147115,11.5875490196846,23.4024170386786,11.4136346370216
11.4811481148115,11.59637414941,23.4342637134569,11.423384015322
11.4911491149115,11.6067481808324,23.4707991001491,11.4357002018678
11.5011501150115,11.6159658811968,23.5044371337861,11.4500169461117
11.5111511151115,11.6229780582445,23.5377309672421,11.458854210528
11.5211521152115,11.6319229410548,23.5767380116949,11.4672174264572
11.5311531153115,11.6439810365361,23.6145149784309,11.4783470485026
11.5411541154115,11.6546713671615,23.6506646940047,11.4873169431292
11.5511551155116,11.663834559785,23.6846724645438,11.4963618042231
11.5611561156116,11.6730221097029,23.7193249480794,11.5083698382223
11.5711571157116,11.6826038311926,23.7536973134626,11.5177767104061
11.5811581158116,11.6922261067041,23.7866189776945,11.5276379978221
11.5911591159116,11.7026515283981,23.8196995118833,11.5389699893714
11.6011601160116,11.7101303127551,23.8575494074053,11.5483091638036
11.6111611161116,11.7178388513753,23.8915560829057,11.5602139307736
11.6211621162116,11.7289476070122,23.9260973724242,11.57177660048
11.6311631163116,11.7403738077179,23.9587200528989,11.5823649589197
11.6411641164116,11.7519059482301,23.9909056459111,11.5940664329801
11.6511651165117,11.760029656338,24.024296524294,11.6073321691674
11.6611661166117,11.7703403958398,24.0581381757298,11.6152895038882
11.6711671167117,11.7815432991761,24.0920032754296,11.6261804927482
11.6811681168117,11.7928668257893,24.1290184409287,11.637192792627
11.6911691169117,11.8032543851906,24.1626529976619,11.6516047419447
11.7011701170117,11.8106625864233,24.1980590938451,11.6597675897886
11.7111711171117,11.8197927870904,24.2322222884571,11.6707188600892
11.7211721172117,11.8260239583952,24.2682376421937,11.685237540792
11.7311731173117,11.8365747439508,24.3018116210682,11.6958389560674
11.7411741174117,11.8470487567489,24.3359185222742,11.7062016406861
11.7511751175118,11.8565785183002,24.3720036836311,11.7141784254607
11.7611761176118,11.8654369561924,24.4087264873102,11.7269472678198
11.7711771177118,11.8767234970837,24.4446286083898,11.7398076487543
11.7811781178118,11.8853118309511,24.4801901321697,11.7519183176484
11.7911791179118,11.8933395219319,24.5127847851144,11.7609974539027
11.8011801180118,11.9024721469307,24.5498724045894,11.7725175745191
11.8111811181118,11.9115589672556,24.5847603305792,11.7813406326065
11.8211821182118,11.9195104765551,24.6217022640735,11.7959643334495
11.8311831183118,11.929208625563,24.6566935751357,11.8095784799351
11.8411841184118,11.939678598683,24.6943456191196,11.8223825354561
11.8511851185119,11.9515984658043,24.7276393111005,11.8369369290177
11.8611861186119,11.9611445414084,24.7590689609863,11.8471086553996
11.8711871187119,11.9686127960956,24.7933700365202,11.8564582050136
11.8811881188119,11.9787950579487,24.8256863438035,11.8672932406746
11.8911891189119,11.9892158603643,24.8634087883906,11.8794176800764
11.9011901190119,11.996741303702,24.8951112387918,11.8894761979288
11.9111911191119,12.0092168934549,24.9338723206116,11.9005399608376
11.9211921192119,12.0188303847613,24.9690346904175,11.9080600244288
11.9311931193119,12.0278915756919,25.006709257191,11.9186936414602
11.9411941194119,12.037108006397,25.0404773006337,11.9302146817829
11.951195119512,12.0466592840204,25.0735451842915,11.9390205567023
11.961196119612,12.0554456516581,25.1131230108281,11.9480527623798
11.971197119712,12.0669348661636,25.1492106783823,11.9581734188101
11.981198119812,12.0738318746476,25.1872004102028,11.9695642500547
11.991199119912,12.0869450017516,25.2184813132053,11.980121075992
12.001200120012,12.0935531994481,25.2545451377168,11.992433398497
12.011201120112,12.1071792041793,25.2894637874218,12.0028277484084
12.021202120212,12.1174352525304,25.3245896512052,12.0118596778944
12.031203120312,12.1291117630532,25.3577178168689,12.0231481104898
12.041204120412,12.1399870104526,25.3915230340708,12.0345321986672
12.0512051205121,12.1475931048179,25.4270037246714,12.0472559728701
12.0612061206121,12.1610918449761,25.4631377948497,12.0599499175634
12.0712071207121,12.1703751017165,25.4978072746942,12.0714943420841
12.0812081208121,12.1793427166653,25.5346391582614,12.0804717920987
12.0912091209121,12.1883038939551,25.569303506593,12.088048686174
12.1012101210121,12.1995641231208,25.6048523905468,12.1038939187577
12.1112111211121,12.2071903037547,25.6392622316237,12.1142441459027
12.1212121212121,12.2172955525131,25.6738016622633,12.1247504082313
12.1312131213121,12.2250231824664,25.7088923550984,12.1356356754986
12.1412141214121,12.2377729300501,25.7413316986021,12.1471900133652
12.1512151215122,12.2466338455376,25.7776735370551,12.1577046472435
12.1612161216122,12.2539247432221,25.8090657680237,12.168084379078
12.1712171217122,12.264172526471,25.8470826365557,12.1800734089856
12.1812181218122,12.273280079288,25.8823176121036,12.1915060455232
12.1912191219122,12.2817459910684,25.9125653107211,12.2022541262577
12.2012201220122,12.2904001875087,25.9501297465806,12.2149608919408
12.2112211221122,12.300613814934,25.9840427320135,12.2270940966874
12.2212221222122,12.312839784841,26.0173672889725,12.2369695410083
12.2312231223122,12.3228167489948,26.0536083820032,12.2512359762673
12.2412241224122,12.331482573693,26.0868276614553,12.2616879051761
12.2512251225123,12.3400780016798,26.1251054619488,12.2737788936901
12.2612261226123,12.3527873777677,26.1599815562604,12.2865527264702
12.2712271227123,12.3618298639931,26.1976699274454,12.299505490804
12.2812281228123,12.3712623129204,26.2322822062285,12.3103971590982
12.2912291229123,12.3816798218723,26.2710147761251,12.3188411831776
12.3012301230123,12.3937597350029,26.3079913022182,12.3278564748357
12.3112311231123,12.4046420545913,26.3427434827399,12.3365956805794
12.3212321232123,12.4147621112412,26.3754102988765,12.3469177051581
12.3312331233123,12.4278024564567,26.4104867677149,12.3574288699599
12.3412341234123,12.4380262395107,26.4480175562379,12.3686958232722
12.3512351235124,12.4473664507903,26.4855109713998,12.3775011836698
12.3612361236124,12.4553740132553,26.5223871404718,12.387879016298
12.3712371237124,12.4645182223411,26.5594414437744,12.3981025298821
12.3812381238124,12.4738253794277,26.595908984152,12.4088602810455
12.3912391239124,12.4825081146135,26.6296496109988,12.4174039438484
12.4012401240124,12.4924073221546,26.6659755242261,12.4276553330185
12.4112411241124,12.5042632094998,26.6989090378075,12.4423368350028
12.4212421242124,12.5126766986609,26.734831610922,12.4575309409324
12.4312431243124,12.5208394571122,26.7752408510207,12.4709779278425
12.4412441244124,12.5342236882702,26.8108912546369,12.4826496156445
12.4512451245125,12.5428170529533,26.8464537525011,12.4930530406511
12.4612461246125,12.5575503681911,26.8842404691603,12.5057489688407
12.4712471247125,12.5684568528942,26.9238456543741,12.5106225749395
12.4812481248125,12.5771548086992,26.9599559793195,12.5179993046333
12.4912491249125,12.5837879997063,26.997878354997,12.5296844295414
12.5012501250125,12.5960583462535,27.0318000222332,12.5375186608407
12.5112511251125,12.6043463838946,27.0618230440392,12.5486986432703
12.5212521252125,12.6135204856098,27.0982867015134,12.5567864894551
12.5312531253125,12.624416037925,27.1346574569936,12.5651943283831
12.5412541254125,12.6359005277876,27.1711872145581,12.576410101522
12.5512551255126,12.6442995428135,27.2040268260644,12.5878397576303
12.5612561256126,12.6545503674543,27.2400254375519,12.5991684457004
12.5712571257126,12.6671790851273,27.2707614640535,12.6087565569764
12.5812581258126,12.6786966981514,27.3050275392681,12.6212693990657
12.5912591259126,12.6909878807736,27.3394887340852,12.6315932677073
12.6012601260126,12.69863581468,27.3751828001577,12.6427885020318
12.6112611261126,12.7096529386733,27.4086237701229,12.6541472561605
12.6212621262126,12.7176672731431,27.4448872704507,12.6641376418449
12.6312631263126,12.7292407204812,27.4797466014955,12.6733356957871
12.6412641264126,12.7411615563599,27.51684866286,12.6822852600533
12.6512651265127,12.7474926919582,27.5520143279817,12.6917130317274
12.6612661266127,12.7560191764374,27.5871392796552,12.7054756513635
12.6712671267127,12.7680786048586,27.6248335558904,12.7147331869903
12.6812681268127,12.7777723591001,27.659549918946,12.7259089696703
12.6912691269127,12.7862826153067,27.692585839683,12.73444869059
12.7012701270127,12.7937782335992,27.7305637510643,12.7403541159531
12.7112711271127,12.8040762804882,27.7690671431675,12.7503295786606
12.7212721272127,12.8121669760169,27.8046309232334,12.7630806499822
12.7312731273127,12.8234691890491,27.8426927847334,12.7709978600306
12.7412741274127,12.8335276962337,27.878792638453,12.7841023535
12.7512751275128,12.8440132043452,27.9176034352257,12.796816162856
12.7612761276128,12.8524979475726,27.9530088650018,12.8088976841941
12.7712771277128,12.8644080003542,27.9945644604183,12.8209429767308
12.7812781278128,12.8752434714881,28.0298742619466,12.8274442255945
12.7912791279128,12.884636947847,28.0666666591783,12.8393840628523
12.8012801280128,12.8924101538213,28.1034716442969,12.8509366557994
12.8112811281128,12.9019604722336,28.1399868812436,12.8597554947098
12.8212821282128,12.914720999206,28.1776291751589,12.8694301700647
12.8312831283128,12.9244609904391,28.210561354424,12.8807018396393
12.8412841284128,12.9325201019204,28.2490681039567,12.8917415841466
12.8512851285129,12.9402785115644,28.2838417356735,12.9008553430399
12.8612861286129,12.952285047604,28.319182461815,12.9077651983056
12.8712871287129,12.9601486032742,28.3551812095085,12.9161907627385
12.8812881288129,12.9700358570804,28.3916479071734,12.9306982589565
12.8912891289129,12.9793959098786,28.4288327682266,12.9442769262003
12.9012901290129,12.9856949467124,28.4640551468498,12.9560089997543
12.9112911291129,12.9964604944516,28.4992766474996,12.9673817894559
12.9212921292129,13.0064218374634,28.5374425893783,12.9790992285092
12.9312931293129,13.0182148432986,28.5722952807601,12.9888322675451
12.9412941294129,13.0274039507065,28.6094804589769,12.9986553689114
12.951295129513,13.0350705957739,28.6497560710219,13.0111434829101
12.961296129613,13.0425175260398,28.6885030780488,13.0226079038558
12.971297129713,13.0528498109953,28.7256001639318,13.033634777182
12.981298129813,13.0675324355293,28.7637641855871,13.0451458832103
12.991299129913,13.0798746740115,28.8024195467992,13.0564743169482
13.001300130013,13.0912724108398,28.84225033465,13.0690367356219
13.011301130113,13.1026562210469,28.8784038312912,13.0792513246306
13.021302130213,13.1113893205676,28.9153534699033,13.0874384944168
13.031303130313,13.1264442932136,28.950227606619,13.0959763865288
13.041304130413,13.1365231002023,28.9863635877133,13.1082068510953
13.0513051305131,13.1479989102848,29.0251216705256,13.1203495254228
13.0613061306131,13.1598473086833,29.0582010698097,13.1315665465682
13.0713071307131,13.1676283952327,29.0954879201584,13.1407041655825
13.0813081308131,13.1811569434369,29.1287699303817,13.150421205349
13.0913091309131,13.1925622121944,29.1653913927237,13.1583625853181
13.1013101310131,13.201883654537,29.2044587029945,13.1650220233061
13.1113111311131,13.212980836432,29.2426214679982,13.1728141306372
13.1213121312131,13.2256413894225,29.2765883485413,13.1821531739931
13.1313131313131,13.2385897171253,29.3148406185682,13.1933370857211
13.1413141314131,13.2490834094486,29.352274504794,13.2013111222666
13.1513151315132,13.2635051240205,29.3909060012436,13.2125810074895
13.1613161316132,13.2726401812841,29.42960599528,13.2202367839481
13.1713171317132,13.28318385069,29.4680038581231,13.2283813203563
13.1813181318132,13.2934373877119,29.5043149541046,13.2387067978071
13.1913191319132,13.3050120860743,29.5404098146966,13.2465149349996
13.2013201320132,13.3171454861859,29.5791692846545,13.2580598947659
13.2113211321132,13.3259689622721,29.6141848030634,13.267726945129
13.2213221322132,13.3364303897775,29.6500703870186,13.2801027958704
13.2313231323132,13.3467759368014,29.6867243803105,13.2903952809988
13.2413241324132,13.3586824767537,29.7223502757945,13.3010633698808
13.2513251325133,13.3681225089514,29.758923545191,13.3062103670463
13.2613261326133,13.3778130299664,29.7977646117645,13.3186447430114
13.2713271327133,13.3907149329265,29.8320230203681,13.332418492604
13.2813281328133,13.4013817127094,29.8688373409163,13.3413292266451
13.2913291329133,13.4091422761808,29.9083209281242,13.3510746543862
13.3013301330133,13.4194346143928,29.9443700913805,13.3617434861543
13.3113311331133,13.4312988927299,29.9827310642796,13.3729703188451
13.3213321332133,13.4439970568864,30.0208778455727,13.3865981640984
13.3313331333133,13.4529846865799,30.0602758089416,13.394214857222
13.3413341334133,13.4655081828509,30.0957148408386,13.407197313215
13.3513351335134,13.4747320794153,30.1310440139568,13.4143586121548
13.3613361336134,13.4881218744177,30.1668466219932,13.4274395600583
13.3713371337134,13.497795687697,30.2017034615161,13.4376775453217
13.3813381338134,13.5091913097135,30.2392357380019,13.4492367973224
13.3913391339134,13.5200048438843,30.2791945982734,13.4614306589737
13.4013401340134,13.5313762710804,30.319364852354,13.4699681778792
13.4113411341134,13.5424424083042,30.3561004777438,13.4810243661768
13.4213421342134,13.5510792058045,30.3931910004239,13.4913684475192
13.4313431343134,13.5628941359913,30.4307604131231,13.499590112211
13.4413441344134,13.5684564626819,30.4681741448722,13.508900951056
13.4513451345135,13.5790858793027,30.5043815441251,13.5172705600703
13.4613461346135,13.5893251651784,30.5396463589559,13.5257910444293
13.4713471347135,13.603355578452,30.5760580039026,13.5366222352481
13.4813481348135,13.61403360038,30.6122573360701,13.5455207145845
13.4913491349135,13.6199270395601,30.6525270383775,13.5576342387082
13.5013501350135,13.6307455767957,30.688375113908,13.5698167985128
13.5113511351135,13.6428821467739,30.7289720641113,13.5821571214367
13.5213521352135,13.652319764386,30.7660135811439,13.5945311211905
13.5313531353135,13.6616644220092,30.8056650201086,13.6061202308393
13.5413541354135,13.6735660926358,30.8416530389388,13.6166581212204
13.5513551355136,13.6835129614807,30.8800278596383,13.6280647272266
13.5613561356136,13.6944462141332,30.9173208251233,13.637603718148
13.5713571357136,13.7046882291153,30.9546484746703,13.648266501422
13.5813581358136,13.7140452463008,30.9925024871119,13.6576866627907
13.5913591359136,13.7230558170162,31.0310855878566,13.6679127310528
13.6013601360136,13.7342792555057,31.0691902546146,13.6801784959919
13.6113611361136,13.744501157406,31.1025543392166,13.6887343548744
13.6213621362136,13.7555136608198,31.1413786854701,13.6966828539984
13.6313631363136,13.7634702582781,31.1797839543032,13.7079348703879
13.6413641364136,13.7734869271539,31.2131651708422,13.716883540244
13.6513651365137,13.7851645047343,31.2512554693261,13.7292625009017
13.6613661366137,13.7933219155328,31.2915491126962,13.7373583971071
13.6713671367137,13.8042360975063,31.3270554159886,13.7441856937731
13.6813681368137,13.8118287604628,31.364856877359,13.7541192502207
13.6913691369137,13.8223827041348,31.4036470801806,13.763922154885
13.7013701370137,13.8307802049333,31.4439054598972,13.7729788286262
13.7113711371137,13.8404884200405,31.4840101350939,13.7874994696379
13.7213721372137,13.849921181061,31.5227041548485,13.7995645568264
13.7313731373137,13.8654843687025,31.5598314294647,13.8123108782936
13.7413741374137,13.8742698711383,31.5974182456358,13.8211003614498
13.7513751375138,13.8814726770693,31.6361446513322,13.8311675293487
13.7613761376138,13.889048607429,31.6744170289877,13.8383066352488
13.7713771377138,13.8995858146369,31.7107316513397,13.8467610022604
13.7813781378138,13.9108817918603,31.7521795545236,13.8601342510518
13.7913791379138,13.9227699666819,31.7900705344222,13.8737709915664
13.8013801380138,13.9353763078229,31.8252377477766,13.884083992095
13.8113811381138,13.9454668058271,31.863463319717,13.8925443676573
13.8213821382138,13.9572649279576,31.9037288133904,13.9010937063444
13.8313831383138,13.9644825778156,31.9413877420218,13.9069062431611
13.8413841384138,13.9767500555378,31.9819528235047,13.918971098264
13.8513851385139,13.9884629631637,32.0203442122619,13.9274489098798
13.8613861386139,13.9997683555506,32.062096215812,13.9334782679919
13.8713871387139,14.0099239672608,32.1020661217214,13.9432409897168
13.8813881388139,14.0216425929839,32.1422226924511,13.9498802777245
13.8913891389139,14.03158503684,32.1813042831029,13.961384191171
13.9013901390139,14.0375441035196,32.2173887214864,13.9736275784704
13.9113911391139,14.0458224517406,32.2562442765073,13.9839991211081
13.9213921392139,14.0528414073667,32.2913569594096,13.9923636541214
13.9313931393139,14.0597926457611,32.3307244211568,14.0011029565609
13.9413941394139,14.0702619661386,32.3704655863418,14.0090980113169
13.951395139514,14.0784758429956,32.4084537537972,14.0181459262319
13.961396139614,14.0906823349664,32.4471110434033,14.0306585819782
13.971397139714,14.1000749633969,32.4847500266525,14.0419395605662
13.981398139814,14.1095802712275,32.5238249720839,14.0570545978842
13.991399139914,14.1222351142179,32.5612530757172,14.0705993695245
14.001400140014,14.1303586142787,32.5985582982032,14.0811065612992
14.011401140114,14.1408312854572,32.6361075385667,14.0915300273102
14.021402140214,14.1496608605441,32.6749933379091,14.0975832970268
14.031403140314,14.1583696270239,32.711502604843,14.1056235112923
14.041404140414,14.1717843333327,32.7518172951359,14.1188478734413
14.0514051405141,14.1806863755626,32.7878951545832,14.1301452737913
14.0614061406141,14.1909282034655,32.8265110043767,14.1364822998655
14.0714071407141,14.2015101668165,32.8624987444115,14.1460310088394
14.0814081408141,14.2120098121668,32.9012725827455,14.1600066525094
14.0914091409141,14.2214726788393,32.9383761411228,14.172937315646
14.1014101410141,14.2303029800353,32.9752428428245,14.1852519165975
14.1114111411141,14.2402584010428,33.0159593062331,14.1953106863296
14.1214121412141,14.252878779587,33.0514040665054,14.2028513287204
14.1314131413141,14.2642503464444,33.0897952160522,14.2123472421951
14.1414141414141,14.2716176440804,33.1278047677268,14.2204789202455
14.1514151415142,14.2835577235462,33.1620980939002,14.2312255645238
14.1614161416142,14.2930787855433,33.2013563554222,14.2423421329159
14.1714171417142,14.3028250409985,33.2393400415762,14.2540772794248
14.1814181418142,14.3100183067824,33.2768297692845,14.261749860999
14.1914191419142,14.3209811019962,33.3137879032029,14.2734785961729
14.2014201420142,14.3296152761918,33.3547511577413,14.284123165301
14.2114211421142,14.3414970752651,33.3917554378513,14.2947663931361
14.2214221422142,14.3497368911565,33.4276013874138,14.3064170715977
14.2314231423142,14.3610865942051,33.4694011468089,14.3154915953235
14.2414241424142,14.3693473289468,33.5068784996166,14.3231851488255
14.2514251425143,14.3797809631701,33.5473307493392,14.3320506572411
14.2614261426143,14.3893623047713,33.583639794985,14.3443977000075
14.2714271427143,14.3999138106394,33.620687396229,14.3563877946733
14.2814281428143,14.412443422118,33.6577477077974,14.367340877535
14.2914291429143,14.4223740689588,33.6929066090865,14.3763670320087
14.3014301430143,14.4331608133854,33.7275307250699,14.3914081632969
14.3114311431143,14.4425650204503,33.7661741111066,14.4045830571973
14.3214321432143,14.452874885326,33.8037351580056,14.4139973880925
14.3314331433143,14.463797031318,33.8424063378324,14.4234557358086
14.3414341434143,14.4750469811239,33.8805090501642,14.4322102970001
14.3514351435144,14.4873703068632,33.9168942710118,14.446595812692
14.3614361436144,14.4981762982404,33.9558543333044,14.4532072849352
14.3714371437144,14.506061776121,33.9947000646036,14.4659628916794
14.3814381438144,14.5126419160031,34.032784946214,14.4731009881089
14.3914391439144,14.5218837851315,34.0707171432743,14.4834070462065
14.4014401440144,14.53390091715,34.1102646698887,14.4937584068594
14.4114411441144,14.5432460405955,34.1486395866321,14.5013475914111
14.4214421442144,14.5531098893776,34.1887671114906,14.512177277553
14.4314431443144,14.5632499184042,34.2294612817008,14.5260437999362
14.4414441444144,14.5702842373422,34.2703665431301,14.5379575067527
14.4514451445145,14.5765807279086,34.3095183385718,14.5450816966814
14.4614461446145,14.5872156104384,34.3483383905287,14.5561954711902
14.4714471447145,14.5955134695366,34.3866497405525,14.566537647408
14.4814481448145,14.6069551176115,34.4243534011188,14.5785471252927
14.4914491449145,14.6135062670356,34.4633247092452,14.592062630758
14.5014501450145,14.6225239354508,34.5012871209869,14.6017080590999
14.5114511451145,14.6316120476369,34.5387096125767,14.6139934439433
14.5214521452145,14.6431125585626,34.5723850848012,14.624210392909
14.5314531453145,14.6528110182738,34.6117575788552,14.6311156996245
14.5414541454145,14.6626920998882,34.649657747768,14.6378157273554
14.5514551455146,14.6719252508892,34.6913238306435,14.646498258505
14.5614561456146,14.6819654278352,34.7300486568708,14.6563640178047
14.5714571457146,14.6915687241765,34.7661674903883,14.6668648428883
14.5814581458146,14.7024501196327,34.8058303902583,14.6753530016615
14.5914591459146,14.7140666417457,34.8455567190564,14.6858459553811
14.6014601460146,14.7257039295366,34.8849647036173,14.6923856721201
14.6114611461146,14.7365212179207,34.928521967994,14.7026142562636
14.6214621462146,14.7478411022842,34.9660970610131,14.7109620279038
14.6314631463146,14.757833729505,35.0033620961894,14.7202529840526
14.6414641464146,14.7682344122052,35.0465297232298,14.7323502205728
14.6514651465147,14.7777091848009,35.0890938902691,14.7434148909935
14.6614661466147,14.7877128859261,35.1290996315789,14.7495082741174
14.6714671467147,14.7995469210486,35.1673047525231,14.7611694946945
14.6814681468147,14.8141109047532,35.2075665441391,14.7651251822347
14.6914691469147,14.8244071557151,35.251328112076,14.773892134382
14.7014701470147,14.832309611303,35.2878596073206,14.7832977927412
14.7114711471147,14.8400831084698,35.3262666719608,14.7922982274537
14.7214721472147,14.849490563408,35.366660595123,14.8059815218653
14.7314731473147,14.8578252358379,35.4035483635551,14.8189764839588
14.7414741474147,14.8697854887852,35.4405632592594,14.8271024245252
14.7514751475148,14.8746392415159,35.4770613091318,14.8340267122231
14.7614761476148,14.8868386089133,35.5168703299642,14.8397095705556
14.7714771477148,14.8957536151523,35.55508281542,14.8494116388654
14.7814781478148,14.9034063669736,35.594378780892,14.8574495191653
14.7914791479148,14.9105474858606,35.6307945213176,14.8666492929247
14.8014801480148,14.9183476216311,35.6690128851401,14.8771145085595
14.8114811481148,14.9303931344499,35.7078125292673,14.8869883542756
14.8214821482148,14.9387102830328,35.7469236924617,14.8949096263414
14.8314831483148,14.9517808800975,35.7838886653157,14.904654396068
14.8414841484148,14.9620802248292,35.8239517939605,14.9140325574629
14.8514851485149,14.972602834981,35.8632375153401,14.9278046672385
14.8614861486149,14.983488357748,35.9023959686917,14.9366769959317
14.8714871487149,14.9976743067399,35.9435182226798,14.9466327529238
14.8814881488149,15.0112705828141,35.9845393097361,14.9531481294333
14.8914891489149,15.021455787457,36.0228839241861,14.9639795413278
14.9014901490149,15.0367547059677,36.0614134951755,14.9718084614104
14.9114911491149,15.0499342742587,36.0987041203359,14.981450588137
14.9214921492149,15.0614866631148,36.1356584006184,14.9937282193692
14.9314931493149,15.0726649360111,36.1752745874449,15.0036788632837
14.9414941494149,15.0808276700248,36.2114607827452,15.0152109502681
14.951495149515,15.0890321605515,36.2522097242631,15.0268502000804
14.961496149615,15.0977644620179,36.2920383794339,15.0384287049401
14.971497149715,15.1082764380153,36.3293659858207,15.0480067714876
14.981498149815,15.1144857684188,36.3678424817075,15.0586714369523
14.991499149915,15.1205935241103,36.406600786651,15.0667569201403
